Mine Name,Country,Region,Latitude,Longitude
Mimosa Coal Mine,Mexico,Latin America,27.62006173,-101.2458814
Nueva Rosita Coal Mine,Mexico,Latin America,27.957844,-101.20594
Progreso Coal Mine,Mexico,Latin America,27.626437,-101.455938
Santa Barbara Coal Mine,Mexico,Latin America,27.667344,-101.639327
Aduunchuluun Coal Mine,Mongolia,East Asia,48.1271633,114.5378023
Baganuur Coal Mine,Mongolia,East Asia,47.75055,108.32485
Baruun Naran Coal Mine,Mongolia,East Asia,43.597948,105.222627
Baruun Noyon Coal Mine,Mongolia,East Asia,43.109958,102.331317
Buuruljuut Coal Mine,Mongolia,East Asia,45.756667,107.993056
Chandgana Tal Coal Mine,Mongolia,East Asia,47.3890526,110.0208664
Eldev Coal Mine,Mongolia,East Asia,46.1202876,108.9915189
Khushuut Coal Mine,Mongolia,East Asia,46.807231,93.309621
Khuut Coal Mine,Mongolia,East Asia,46.9565721,114.8309159
Khuut Coal Mine,Mongolia,East Asia,46.9565721,114.8309159
Mogoin Gol Coal Mine,Mongolia,East Asia,49.3584057,97.829641
Nariin Sukhait Coal Mine,Mongolia,East Asia,43.002222,101.260556
Nuurst Khotgor Coal Mine,Mongolia,East Asia,49.8497362,90.8978878
Nuurstei Coal Mine,Mongolia,East Asia,49.671437,100.118621
Ovoot Coking Project,Mongolia,East Asia,49.364115,97.496487
Ovoot Tolgoi Coal Mine,Mongolia,East Asia,43.002222,101.260556
Saikhan-Ovoo Coal Mine,Mongolia,East Asia,48.805,102.419444
Sharyn Gol Coal Mine,Mongolia,East Asia,49.2278627,106.4223607
Shivee-Ovoo mine,Mongolia,East Asia,46.040415,107.861164
Tavan Tolgoi Coal Mine,Mongolia,East Asia,43.625,105.474167
Tevshiin Govi Coal Mine,Mongolia,East Asia,45.9937413,106.1277321
Tevshiin Govi Coal Mine,Mongolia,East Asia,45.9937413,106.1277321
Tugrugnuur Coal Mine,Mongolia,East Asia,49.848581,90.902902
Ukhaa Khudag Coal Mine,Mongolia,East Asia,43.666785,105.518056
Ulaan Ovoo Coal Mine,Mongolia,East Asia,50.317778,104.973611
Pljevlja Coal Mine,Montenegro,Europe (non-EU),43.339467,19.364433
Benga Coal Mine,Mozambique,Africa & Middle East,-16.167428,33.661022
Benga Coal Mine,Mozambique,Africa & Middle East,-16.167428,33.661022
Benga Coal Mine,Mozambique,Africa & Middle East,-16.167428,33.661022
Chirodzi Coal Mine,Mozambique,Africa & Middle East,-15.914093,33.013188
Chirodzi Coal Mine,Mozambique,Africa & Middle East,-15.914093,33.013188
Moatize Coal Mine,Mozambique,Africa & Middle East,-16.167807,33.789454
Ncondezi Coal Mine,Mozambique,Africa & Middle East,-15.5958333,32.7647222
Revuboe Coal Mine,Mozambique,Africa & Middle East,-16.234739,33.831034
Zambezi Coal Mine,Mozambique,Africa & Middle East,-16.115037,33.602149
Ban Chaung Coal Mine,Myanmar,South East Asia,13.832842,98.688263
Dathwegyauk Coal Mine,Myanmar,South East Asia,24.22,94.31
Hsat Coal Mine,Myanmar,South East Asia,20.498531,99.256218
Kaing Coal Mine,Myanmar,South East Asia,21.629704,97.542699
Loije (Lweje) Coal Mine,Myanmar,South East Asia,24.266846,97.34409
Mai Khot Coal Mine,Myanmar,South East Asia,21.5,98
Maw Taung Coal Mine,Myanmar,South East Asia,12.083051,99.007212
Namma Coal Mine,Myanmar,South East Asia,22.711713,97.836191
Samlaung Coal Mine,Myanmar,South East Asia,22.65953,97.288431
Tigyit Coal Mine,Myanmar,South East Asia,20.4205506,96.7120041
Ramche Coal Mine,Nepal,South Asia,28.039199,85.214274
Awaroa Coal Mine,New Zealand,Australia & NZ,-37.594308,175.074334
Berlins Creek Coal Mine,New Zealand,Australia & NZ,-41.879217,171.84727
Cascade Coal Mine,New Zealand,Australia & NZ,-41.769952,171.801689
Charleston Coal Mine,New Zealand,Australia & NZ,-41.914287,171.432838
Echo Coal Mine,New Zealand,Australia & NZ,-42.164326,171.957271
Escarpment Coal Mine,New Zealand,Australia & NZ,-41.775664,171.779895
Escarpment Coal Mine,New Zealand,Australia & NZ,-41.775664,171.779895
Giles Creek Coal Mine,New Zealand,Australia & NZ,-42.036799,171.799021
Kopuku Coal Mine,New Zealand,Australia & NZ,-37.280917,175.200942
Malvern Hills Coal Mine,New Zealand,Australia & NZ,-43.4551,171.931565
Pike River Coal Mine,New Zealand,Australia & NZ,-42.205663,171.482582
Rajah Coal Mine,New Zealand,Australia & NZ,-42.222014,171.605337
Reefton Operations Coal Mine,New Zealand,Australia & NZ,-42.098206,171.891035
Stockton Coal Mine,New Zealand,Australia & NZ,-41.66887,171.872278
Strongman Coal Mine,New Zealand,Australia & NZ,-42.342305,171.303234
Takitimu Coal Mine,New Zealand,Australia & NZ,-45.962159,168.03026
Wairakei Coal Mine,New Zealand,Australia & NZ,-46.148431,168.75488
Salkadamna Coal Mine,Niger,Africa & Middle East,14.883333,5.266667
Tefereyre Coal Mine,Niger,Africa & Middle East,17.287796,7.838176
Okaba Coal Mine,Nigeria,Africa & Middle East,7.422395,7.78071
Okpara Coal Mine,Nigeria,Africa & Middle East,6.401342,7.450798
Onyeama Coal Mine,Nigeria,Africa & Middle East,6.4139,7.457409
Owukpa Coal Mine,Nigeria,Africa & Middle East,6.448988,7.432746
Anju Coal Mining Complex,North Korea,East Asia,39.621907,125.656948
Bongcheon Coal Mine,North Korea,East Asia,39.775859,125.959091
Cheonseong Youth Coal Mine,North Korea,East Asia,40.268155,125.179561
February 8 Jikdong Coal Mine,North Korea,East Asia,39.051525,125.668607
Gaecheon Coal Mine,North Korea,East Asia,38.883205,126.064814
Hwapung Coal Mine,North Korea,East Asia,38.921235,125.580334
Ryeongdae Coal Mine,North Korea,East Asia,40.490308,129.068654
Ryongmun Coal Mine,North Korea,East Asia,40.560291,126.576147
Saebyol Coal Mining Complex,North Korea,East Asia,42.860757,130.2001
Shinchang Youth Coal Mine,North Korea,East Asia,39.611479,126.27461
Brod-Gneotino Coal Mine,North Macedonia,Europe (non-EU),40.967495,21.539161
Suvodol Coal Mine,North Macedonia,Europe (non-EU),41.046871,21.526862
Zivojno Coal Mine,North Macedonia,Europe (non-EU),40.967495,21.539161
Mine 7 Coal Mine,Norway,Europe (EU-27),78.22558,15.627234
Thar Coal Mine,Pakistan,South Asia,24.7755787,70.3982412
Thar Coal Mine,Pakistan,South Asia,24.7755787,70.3982412
Pampahuay Coal Mine,Peru,Latin America,-10.6981443,-76.72691979
COC 204 Coal Project,Philippines,South East Asia,7.662829,122.988339
Isabela Coal Mine,Philippines,South East Asia,7.686594,122.975834
Mine 3 Coal Project,Philippines,South East Asia,7.681905,122.991976
Mine 4 Coal Project,Philippines,South East Asia,7.648384,122.954972
Molave-Narra Coal Mine,Philippines,South East Asia,12.101453,121.377552
Semirara Molave Coal Project,Philippines,South East Asia,12.101453,121.377552
SSCM Coal Mine,Philippines,South East Asia,7.665158,122.993789
Belchatów Coal Mine,Poland,Europe (EU-27),51.242247,19.275356
Bogdanka Coal Mine,Poland,Europe (EU-27),51.323693,23.004584
Boleslaw Smialy Coal Mine,Poland,Europe (EU-27),50.140721,18.861084
Borynia-Zofiówka-Jastrzebie Coal Mine,Poland,Europe (EU-27),50.24216782,18.9881119
Brzeszcze Coal Mine,Poland,Europe (EU-27),49.9856,19.1561
Budryk Coal Mine,Poland,Europe (EU-27),50.17578,18.76135387
Bzie-Debina Coal Mine,Poland,Europe (EU-27),50.093488,19.331779
Janina Coal Mine,Poland,Europe (EU-27),50.0936,19.3318
Jas Mos Coal Mine,Poland,Europe (EU-27),49.966971,18.564563
Knurów-Szczyglowice Coal Mine,Poland,Europe (EU-27),50.221919,18.6721
Konin Coal Mine,Poland,Europe (EU-27),52.416547,18.162768
KWB Adamów Coal Mine,Poland,Europe (EU-27),52.3055,18.2314
KWK Bobrek-Piekary Coal Mine,Poland,Europe (EU-27),50.38,18.96
KWK Murcki-Staszic Coal Mine,Poland,Europe (EU-27),50.2245705,19.0489841
KWK Myslowice-Wesola Coal Mine,Poland,Europe (EU-27),50.1811,19.0937
KWK Piast-Ziemowit Coal Mine,Poland,Europe (EU-27),50.0804724,19.1614253
KWK Row Coal Mine,Poland,Europe (EU-27),50.0455279,18.5884194
KWK Ruda Coal Mine,Poland,Europe (EU-27),50.2681611,18.8360177
Pa?tno´w IV Coal Mine,Poland,Europe (EU-27),52.303162,18.235942
PG Silesia Coal Mine,Poland,Europe (EU-27),49.9386,19.0144
Pniówek Coal Mine,Poland,Europe (EU-27),49.9658,18.689007
Sieniawa Coal Mine,Poland,Europe (EU-27),52.378364,15.369152
Sobieski Coal Mine,Poland,Europe (EU-27),50.1938,19.2822
Sosnica Coal Mine,Poland,Europe (EU-27),50.2747,18.7171
Turow Coal Mine,Poland,Europe (EU-27),50.928753,14.926341
Turow Coal Mine,Poland,Europe (EU-27),50.928753,14.926341
Wujek Coal Mine,Poland,Europe (EU-27),52.01226,18.629861
ZG Eko-Plus Coal Mine,Poland,Europe (EU-27),50.383611,18.882674
ZG Siltech Coal Mine,Poland,Europe (EU-27),50.340201,18.82413
Zloczew Coal Mine,Poland,Europe (EU-27),51.3546583,19.2926163
Hunedoara Energy Complex,Romania,Europe (EU-27),45.436597,23.375229
Husnicioara Coal Mine,Romania,Europe (EU-27),44.666988,22.756389
Jilt Nord Coal Mine,Romania,Europe (EU-27),44.8632,23.0503
Jilt Sud Coal Mine,Romania,Europe (EU-27),44.8462,23.0556
Lupoaia Coal Mine,Romania,Europe (EU-27),44.8398,23.9703
Oltenia Energy Complex,Romania,Europe (EU-27),44.911575,23.134403
Pesteana Coal Mine,Romania,Europe (EU-27),44.8410,23.2743
Pinoasa Coal Mine,Romania,Europe (EU-27),44.8884,23.1216
Rosia Coal Mine,Romania,Europe (EU-27),44.8875,23.1834
Rosiuta Coal Mine,Romania,Europe (EU-27),44.8513,23.0021
Rovinari Coal Mine,Romania,Europe (EU-27),44.9235,23.1987
Tismana 1 & 2 Coal Mine,Romania,Europe (EU-27),44.9257,23.0961
Abakansky Coal Mine,Russia,Eurasia,53.687355,91.146698
Abansky Coal Mine,Russia,Eurasia,56.6918322,96.1449502
Alardinskaya Coal Mine,Russia,Eurasia,53.414136,87.315216
Alekseevskaya Coal Mine,Russia,Eurasia,54.625463,86.331768
Amaam North "Project F" Coal Mine,Russia,Eurasia,62.966772,178.766098
Amaam Zvonkoye Coal Mine,Russia,Eurasia,62.721858,178.929691
Antonovskaya Coal Mine,Russia,Eurasia,53.87676513,87.31150761
Anzherskaya-Yuzhnaya Coal Mine,Russia,Eurasia,55.802222,86.117835
Anzherskaya-Yuzhnaya Coal Mine,Russia,Eurasia,55.802222,86.117835
Apsatsky Coal Mine,Russia,Eurasia,57.121421,118.197292
Apsatsky Coal Mine,Russia,Eurasia,57.121421,118.197292
Arshanovsky Coal Mine,Russia,Eurasia,53.398991,91.095886
Bachatsky Coal Mine,Russia,Eurasia,54.299431,86.145779
Barzasskoye Tovarischestvo Coal Mine,Russia,Eurasia,55.616699,86.107266
Barzasskoye Tovarischestvo Coal Mine,Russia,Eurasia,55.616699,86.107266
Baykaimskaya Coal Mine,Russia,Eurasia,54.616716,86.371465
Beisky-Zapadniy Coal Mine,Russia,Eurasia,53.1959401,90.7781695
